prompt_tokens,output_tokens,tokens_total,domain,latency_requirement_ms,quality_req_tier,quality_requirement,log_tokens_total,strict_latency,domain_penalty,label_model
266,139,405,writing,400,2,0.475,6.0063531596017325,1,0.04,Claude 3.6S
117,115,232,writing,800,4,0.725,5.4510384535657,0,0.04,Claude 3.6S
1604,807,2411,writing,800,3,0.6,7.788211557847076,0,0.04,Claude 3.6S
1331,545,1876,qa,400,3,0.6,7.537430036586509,1,0.03,Gemini 3
1739,579,2318,writing,400,5,0.85,7.7488913372555315,1,0.04,Gemini 3
1946,737,2683,writing,400,1,0.35,7.895063498091572,1,0.04,Gemini 3
1476,936,2412,chat,800,2,0.475,7.7886260656250315,0,0.0,Claude 3.6S
7386,3000,10386,writing,1500,1,0.35,9.248310303227811,0,0.04,Claude 3.6S
364,331,695,reasoning,1500,3,0.6,6.545349660334419,0,0.08,Claude 3.6S
315,270,585,chat,800,2,0.475,6.373319789577012,0,0.0,Claude 3.6S
359,252,611,qa,6000,1,0.35,6.416732282512326,0,0.03,Claude 3.6S
860,535,1395,code,1500,3,0.6,7.241366283322318,0,0.07,Claude 3.6S
41,175,216,writing,1500,4,0.725,5.37989735354046,0,0.04,Claude 3.6S
453,374,827,chat,800,2,0.475,6.71901315438526,0,0.0,Claude 3.6S
1526,782,2308,qa,1500,3,0.6,7.744569809354495,0,0.03,Claude 3.6S
92,193,285,chat,400,2,0.475,5.655991810819852,1,0.0,Claude 3.6S
1410,1003,2413,qa,200,5,0.85,7.789040401657476,1,0.03,Gemini 3
3730,2573,6303,writing,6000,3,0.6,8.748939631537715,0,0.04,Claude 3.6S
4682,1372,6054,chat,1500,1,0.35,8.708639655987191,0,0.0,Claude 3.6S
421,338,759,code,400,4,0.725,6.633318433280377,1,0.07,Claude 3.6S
818,289,1107,chat,800,4,0.725,7.010311867307229,0,0.0,Claude 3.6S
3808,2739,6547,chat,6000,2,0.475,8.786914938491025,0,0.0,Claude 3.6S
1799,724,2523,chat,1500,3,0.6,7.8336002236611035,0,0.0,Claude 3.6S
1545,1093,2638,qa,400,3,0.6,7.8781553365033234,1,0.03,Gemini 3
487,559,1046,writing,1500,2,0.475,6.953684210870537,0,0.04,Claude 3.6S
2141,1503,3644,qa,6000,1,0.35,8.201111644442758,0,0.03,Claude 3.6S
78,252,330,writing,800,1,0.35,5.802118375377063,0,0.04,Claude 3.6S
29,75,104,writing,800,4,0.725,4.653960350157523,0,0.04,Claude 3.6S
55,86,141,writing,400,4,0.725,4.955827057601261,1,0.04,Claude 3.6S
2000,650,2650,code,800,2,0.475,7.8826922062890254,0,0.07,Claude 3.6S
2049,1061,3110,reasoning,400,4,0.725,8.042699496897637,1,0.08,Gemini 3
414,381,795,writing,200,4,0.725,6.679599185844383,1,0.04,Gemini 3
1964,1420,3384,code,800,1,0.35,8.127109185346375,0,0.07,Claude 3.6S
425,420,845,code,3000,1,0.35,6.740519359606223,0,0.07,Claude 3.6S
105,200,305,qa,3000,2,0.475,5.723585101952381,0,0.03,Claude 3.6S
439,464,903,reasoning,1500,3,0.6,6.806829360392176,0,0.08,Claude 3.6S
457,289,746,code,400,1,0.35,6.616065185132817,1,0.07,Claude 3.6S
222,228,450,reasoning,3000,4,0.725,6.111467339502678,0,0.08,Claude 3.6S
202,202,404,code,800,3,0.6,6.003887067106539,0,0.07,Claude 3.6S
2676,647,3323,writing,400,1,0.35,8.10892415597534,1,0.04,Gemini 3
9958,2645,12603,writing,800,3,0.6,9.441769502877165,0,0.04,Gemini 3
173,176,349,qa,800,5,0.85,5.857933154483459,0,0.03,Claude 3.6S
117,153,270,qa,400,2,0.475,5.602118820879701,1,0.03,Claude 3.6S
3724,2057,5781,chat,400,4,0.725,8.662504922576291,1,0.0,Gemini 3
339,363,702,reasoning,3000,3,0.6,6.555356891810665,0,0.08,Claude 3.6S
34,55,89,qa,3000,3,0.6,4.499809670330265,0,0.03,Claude 3.6S
410,284,694,chat,3000,1,0.35,6.543911845564792,0,0.0,Claude 3.6S
318,268,586,chat,200,4,0.725,6.375024819828096,1,0.0,Gemini 3
286,200,486,chat,400,2,0.475,6.18826412308259,1,0.0,Claude 3.6S
1671,489,2160,qa,3000,4,0.725,7.6783263565068856,0,0.03,Claude 3.6S
1735,1013,2748,writing,800,1,0.35,7.918992488165245,0,0.04,Claude 3.6S
910,395,1305,chat,3000,1,0.35,7.174724309836376,0,0.0,Claude 3.6S
21,255,276,reasoning,1500,4,0.725,5.6240175061873385,0,0.08,Claude 3.6S
1050,536,1586,reasoning,800,5,0.85,7.3696007205264085,0,0.08,Gemini 3
424,400,824,qa,200,4,0.725,6.715383386334681,1,0.03,Gemini 3
1283,864,2147,reasoning,200,1,0.35,7.672292455628755,1,0.08,Gemini 3
1222,359,1581,code,800,2,0.475,7.366445148327599,0,0.07,Claude 3.6S
271,243,514,code,400,4,0.725,6.244166900663736,1,0.07,Claude 3.6S
488,334,822,writing,800,2,0.475,6.71295620067707,0,0.04,Claude 3.6S
1843,698,2541,writing,3000,1,0.35,7.840706451749399,0,0.04,Claude 3.6S
361,327,688,reasoning,6000,2,0.475,6.535241271013659,0,0.08,Claude 3.6S
226,212,438,code,1500,2,0.475,6.0844994130751715,0,0.07,Claude 3.6S
428,257,685,reasoning,6000,5,0.85,6.530877627725885,0,0.08,Gemini 3
46,215,261,qa,400,5,0.85,5.568344503761097,1,0.03,Claude 3.6S
730,506,1236,code,800,2,0.475,7.1204443723924875,0,0.07,Claude 3.6S
172,283,455,writing,1500,5,0.85,6.122492809514386,0,0.04,Claude 3.6S
1653,528,2181,code,400,3,0.6,7.687997166393016,1,0.07,Gemini 3
449,254,703,code,400,1,0.35,6.556778356158042,1,0.07,Claude 3.6S
203,72,275,qa,1500,2,0.475,5.62040086571715,0,0.03,Claude 3.6S
1894,855,2749,code,400,4,0.725,7.919356190660617,1,0.07,Gemini 3
221,191,412,writing,1500,5,0.85,6.023447592961032,0,0.04,Claude 3.6S
147,132,279,reasoning,1500,2,0.475,5.634789603169249,0,0.08,Claude 3.6S
2894,1945,4839,chat,800,3,0.6,8.484669999710677,0,0.0,Claude 3.6S
8661,2508,11169,chat,1500,1,0.35,9.320986892063246,0,0.0,Claude 3.6S
634,542,1176,reasoning,1500,4,0.725,7.0707241072602764,0,0.08,Claude 3.6S
358,130,488,reasoning,3000,5,0.85,6.1923624894748714,0,0.08,Gemini 3
170,302,472,chat,400,2,0.475,6.159095388491933,1,0.0,Claude 3.6S
292,403,695,chat,400,3,0.6,6.545349660334419,1,0.0,Claude 3.6S
267,300,567,writing,800,2,0.475,6.342121418721151,0,0.04,Claude 3.6S
225,121,346,writing,200,2,0.475,5.849324779946859,1,0.04,Gemini 3
1110,242,1352,writing,400,1,0.35,7.210079628170788,1,0.04,Gemini 3
54,155,209,reasoning,200,2,0.475,5.3471075307174685,1,0.08,Gemini 3
753,275,1028,chat,1500,2,0.475,6.9363427358340495,0,0.0,Claude 3.6S
1852,629,2481,writing,400,1,0.35,7.8168199657645525,1,0.04,Gemini 3
245,216,461,writing,800,1,0.35,6.135564891081739,0,0.04,Claude 3.6S
378,204,582,chat,1500,2,0.475,6.368187186350492,0,0.0,Claude 3.6S
53,127,180,chat,800,1,0.35,5.198497031265825,0,0.0,Claude 3.6S
376,159,535,reasoning,1500,2,0.475,6.284134161070802,0,0.08,Claude 3.6S
2083,1032,3115,qa,200,2,0.475,8.044305406990638,1,0.03,Gemini 3
1885,1513,3398,chat,1500,2,0.475,8.131236549696116,0,0.0,Claude 3.6S
292,301,593,code,3000,3,0.6,6.386879319362644,0,0.07,Claude 3.6S
332,333,665,writing,1500,1,0.35,6.501289670540389,0,0.04,Claude 3.6S
2368,600,2968,reasoning,3000,4,0.725,7.995980474763759,0,0.08,Claude 3.6S
1471,870,2341,code,200,2,0.475,7.758760544157663,1,0.07,Gemini 3
294,235,529,chat,400,3,0.6,6.272877006546167,1,0.0,Claude 3.6S
132,138,270,chat,1500,4,0.725,5.602118820879701,0,0.0,Claude 3.6S
432,244,676,chat,1500,2,0.475,6.517671272912275,0,0.0,Claude 3.6S
3999,969,4968,chat,3000,2,0.475,8.51097389160232,0,0.0,Claude 3.6S
364,210,574,writing,1500,1,0.35,6.354370040797351,0,0.04,Claude 3.6S
399,253,652,writing,1500,5,0.85,6.481577129276431,0,0.04,Claude 3.6S
4496,3000,7496,chat,3000,2,0.475,8.922258219503062,0,0.0,Claude 3.6S
1227,901,2128,code,800,1,0.35,7.663407664893479,0,0.07,Claude 3.6S
474,406,880,qa,1500,4,0.725,6.781057625936179,0,0.03,Claude 3.6S
1575,692,2267,writing,800,5,0.85,7.7266536648476425,0,0.04,Claude 3.6S
8656,3000,11656,chat,800,2,0.475,9.363662136919832,0,0.0,Gemini 3
1142,646,1788,qa,200,1,0.35,7.489412083508719,1,0.03,Gemini 3
81,76,157,qa,6000,1,0.35,5.062595033026967,0,0.03,Claude 3.6S
786,485,1271,reasoning,3000,2,0.475,7.148345743900067,0,0.08,Claude 3.6S
2229,983,3212,chat,1500,3,0.6,8.074960359115858,0,0.0,Claude 3.6S
1102,673,1775,chat,6000,5,0.85,7.4821189235521155,0,0.0,Claude 3.6S
2230,949,3179,reasoning,800,3,0.6,8.064636475774222,0,0.08,Claude 3.6S
1982,512,2494,chat,200,3,0.6,7.822044008185618,1,0.0,Gemini 3
2389,1362,3751,qa,200,1,0.35,8.230044310126114,1,0.03,Gemini 3
9858,3000,12858,qa,1500,3,0.6,9.461799234270439,0,0.03,Claude 3.6S
9325,3000,12325,chat,3000,1,0.35,9.419466131522189,0,0.0,Claude 3.6S
403,335,738,qa,800,3,0.6,6.6052979209482015,0,0.03,Claude 3.6S
282,314,596,qa,400,1,0.35,6.391917113392602,1,0.03,Claude 3.6S
1707,1292,2999,chat,1500,2,0.475,8.006367567650246,0,0.0,Claude 3.6S
2528,597,3125,chat,400,3,0.6,8.047509510981422,1,0.0,Gemini 3
284,163,447,writing,800,3,0.6,6.104793232414985,0,0.04,Claude 3.6S
496,263,759,qa,800,3,0.6,6.633318433280377,0,0.03,Claude 3.6S
1180,568,1748,writing,1500,3,0.6,7.466799475018602,0,0.04,Claude 3.6S
637,628,1265,chat,800,1,0.35,7.143617602704121,0,0.0,Claude 3.6S
2192,495,2687,chat,400,4,0.725,7.89655270164304,1,0.0,Gemini 3
1685,1146,2831,writing,3000,3,0.6,7.94873845481361,0,0.04,Claude 3.6S
284,118,402,qa,3000,5,0.85,5.998936561946683,0,0.03,Claude 3.6S
1870,1333,3203,reasoning,1500,5,0.85,8.07215530818825,0,0.08,Gemini 3
929,419,1348,chat,400,4,0.725,7.207118856207756,1,0.0,Gemini 3
1899,607,2506,qa,1500,2,0.475,7.826842098158293,0,0.03,Claude 3.6S
1387,583,1970,reasoning,800,2,0.475,7.58629630715272,0,0.08,Claude 3.6S
142,174,316,code,800,2,0.475,5.75890177387728,0,0.07,Claude 3.6S
1725,510,2235,qa,200,4,0.725,7.71244383427499,1,0.03,Gemini 3
6736,2388,9124,reasoning,3000,3,0.6,9.118773178450692,0,0.08,Claude 3.6S
493,268,761,qa,1500,3,0.6,6.635946555686646,0,0.03,Claude 3.6S
1095,663,1758,writing,400,1,0.35,7.472500744737558,1,0.04,Gemini 3
2412,770,3182,chat,1500,1,0.35,8.065579427282092,0,0.0,Claude 3.6S
7606,3000,10606,chat,800,2,0.475,9.26926943950547,0,0.0,Gemini 3
1116,962,2078,qa,800,5,0.85,7.639642287858012,0,0.03,Claude 3.6S
338,132,470,chat,1500,2,0.475,6.154858094016418,0,0.0,Claude 3.6S
2307,693,3000,qa,1500,3,0.6,8.006700845440367,0,0.03,Claude 3.6S
259,202,461,writing,400,2,0.475,6.135564891081739,1,0.04,Claude 3.6S
478,388,866,chat,400,5,0.85,6.7650389767805414,1,0.0,Claude 3.6S
241,212,453,chat,3000,1,0.35,6.118097198041347,0,0.0,Claude 3.6S
186,248,434,reasoning,800,3,0.6,6.075346031088684,0,0.08,Claude 3.6S
8808,2373,11181,qa,6000,5,0.85,9.32206062158659,0,0.03,Gemini 3
8167,3000,11167,chat,1500,1,0.35,9.320807825002154,0,0.0,Claude 3.6S
210,252,462,writing,1500,3,0.6,6.137727054086234,0,0.04,Claude 3.6S
115,241,356,qa,800,2,0.475,5.877735781779639,0,0.03,Claude 3.6S
271,317,588,code,3000,2,0.475,6.3784261836515865,0,0.07,Claude 3.6S
8825,3000,11825,reasoning,6000,1,0.35,9.378055776380775,0,0.08,Claude 3.6S
1140,258,1398,reasoning,800,4,0.725,7.243512974665481,0,0.08,Claude 3.6S
283,369,652,qa,400,4,0.725,6.481577129276431,1,0.03,Claude 3.6S
1099,414,1513,code,1500,3,0.6,7.322510433997394,0,0.07,Claude 3.6S
370,291,661,qa,800,2,0.475,6.495265555937008,0,0.03,Claude 3.6S
439,364,803,chat,200,2,0.475,6.6895992691789665,1,0.0,Gemini 3
1984,688,2672,reasoning,800,2,0.475,7.890956716138919,0,0.08,Claude 3.6S
306,260,566,qa,200,3,0.6,6.340359303727752,1,0.03,Gemini 3
539,598,1137,reasoning,400,5,0.85,7.037027614686276,1,0.08,Gemini 3
1188,713,1901,chat,800,2,0.475,7.550661243105336,0,0.0,Claude 3.6S
31,65,96,writing,3000,3,0.6,4.574710978503383,0,0.04,Claude 3.6S
2091,1329,3420,writing,800,2,0.475,8.137688184977604,0,0.04,Claude 3.6S
66,152,218,reasoning,1500,1,0.35,5.389071729816501,0,0.08,Claude 3.6S
152,133,285,qa,400,2,0.475,5.655991810819852,1,0.03,Claude 3.6S
252,95,347,writing,3000,4,0.725,5.8522024797744745,0,0.04,Claude 3.6S
749,556,1305,chat,400,5,0.85,7.174724309836376,1,0.0,Gemini 3
1129,910,2039,code,800,1,0.35,7.620705086838262,0,0.07,Claude 3.6S
1399,595,1994,chat,3000,3,0.6,7.598399329323963,0,0.0,Claude 3.6S
72,150,222,qa,3000,1,0.35,5.407171771460119,0,0.03,Claude 3.6S
84,75,159,chat,800,2,0.475,5.075173815233827,0,0.0,Claude 3.6S
151,263,414,chat,400,3,0.6,6.028278520230698,1,0.0,Claude 3.6S
31,203,234,reasoning,3000,1,0.35,5.459585514144159,0,0.08,Claude 3.6S
2017,1150,3167,reasoning,400,2,0.475,8.060855752934316,1,0.08,Gemini 3
441,398,839,chat,3000,4,0.725,6.733401891837359,0,0.0,Claude 3.6S
2004,668,2672,code,400,2,0.475,7.890956716138919,1,0.07,Gemini 3
423,344,767,reasoning,1500,2,0.475,6.643789733147672,0,0.08,Claude 3.6S
2408,837,3245,reasoning,3000,3,0.6,8.085178748074537,0,0.08,Claude 3.6S
461,325,786,chat,800,3,0.6,6.668228248417403,0,0.0,Claude 3.6S
131,282,413,code,3000,3,0.6,6.025865973825314,0,0.07,Claude 3.6S
2820,878,3698,reasoning,6000,1,0.35,8.215817791832453,0,0.08,Claude 3.6S
971,302,1273,qa,3000,3,0.6,7.149916836132109,0,0.03,Claude 3.6S
296,354,650,writing,3000,1,0.35,6.478509642208569,0,0.04,Claude 3.6S
2402,1125,3527,writing,6000,3,0.6,8.168486417126681,0,0.04,Claude 3.6S
285,268,553,code,800,4,0.725,6.317164686747284,0,0.07,Claude 3.6S
1946,1034,2980,qa,3000,1,0.35,8.000014093678072,0,0.03,Claude 3.6S
33,204,237,qa,1500,5,0.85,5.472270673671474,0,0.03,Claude 3.6S
117,120,237,qa,1500,2,0.475,5.472270673671474,0,0.03,Claude 3.6S
8453,1355,9808,chat,400,3,0.6,9.191055610564316,1,0.0,Gemini 3
378,312,690,reasoning,6000,1,0.35,6.538139823767669,0,0.08,Claude 3.6S
342,248,590,chat,1500,2,0.475,6.381816017406098,0,0.0,Claude 3.6S
1731,743,2474,reasoning,800,3,0.6,7.813995675002791,0,0.08,Claude 3.6S
567,352,919,chat,1500,2,0.475,6.8243736700430855,0,0.0,Claude 3.6S
1114,487,1601,chat,1500,1,0.35,7.379008127628304,0,0.0,Claude 3.6S
318,407,725,writing,800,1,0.35,6.587550014824796,0,0.04,Claude 3.6S
5214,1874,7088,writing,1500,4,0.725,8.866299565855018,0,0.04,Claude 3.6S
2385,1345,3730,writing,800,1,0.35,8.224431573221157,0,0.04,Claude 3.6S
738,563,1301,code,1500,4,0.725,7.171656822768514,0,0.07,Claude 3.6S
306,110,416,qa,400,1,0.35,6.0330862217988015,1,0.03,Claude 3.6S
2437,1217,3654,chat,1500,1,0.35,8.203851372183879,0,0.0,Claude 3.6S
2488,564,3052,chat,1500,3,0.6,8.023879992734878,0,0.0,Claude 3.6S
1830,538,2368,qa,400,1,0.35,7.7702232041587855,1,0.03,Gemini 3
353,300,653,writing,800,5,0.85,6.483107351457199,0,0.04,Claude 3.6S
2465,1217,3682,code,200,2,0.475,8.211482916445066,1,0.07,Gemini 3
544,175,719,code,800,2,0.475,6.579251212010101,0,0.07,Claude 3.6S
275,172,447,qa,400,3,0.6,6.104793232414985,1,0.03,Claude 3.6S
6841,3000,9841,writing,3000,1,0.35,9.194414221425923,0,0.04,Claude 3.6S
1848,1467,3315,writing,400,4,0.725,8.106514516255185,1,0.04,Gemini 3
2151,740,2891,qa,400,4,0.725,7.969703583278655,1,0.03,Gemini 3
1790,1116,2906,writing,1500,2,0.475,7.9748769005588755,0,0.04,Claude 3.6S
416,325,741,writing,1500,1,0.35,6.60934924316738,0,0.04,Claude 3.6S
1701,492,2193,qa,200,3,0.6,7.693481640835175,1,0.03,Gemini 3
1285,359,1644,qa,800,4,0.725,7.405495663199472,0,0.03,Claude 3.6S
981,504,1485,code,800,5,0.85,7.303843225277705,0,0.07,Claude 3.6S
2397,1203,3600,code,1500,2,0.475,8.188966863648876,0,0.07,Claude 3.6S
2089,1276,3365,qa,800,5,0.85,8.121480374750751,0,0.03,Claude 3.6S
2383,910,3293,chat,1500,1,0.35,8.099857910737585,0,0.0,Claude 3.6S
2289,1256,3545,chat,800,1,0.35,8.173575486634153,0,0.0,Claude 3.6S
379,294,673,code,1500,2,0.475,6.513230110912307,0,0.07,Claude 3.6S
374,356,730,code,800,4,0.725,6.594413459749778,0,0.07,Claude 3.6S
484,381,865,qa,1500,2,0.475,6.763884908562435,0,0.03,Claude 3.6S
2018,1445,3463,reasoning,6000,4,0.725,8.150179269682326,0,0.08,Claude 3.6S
416,359,775,chat,800,3,0.6,6.654152520183218,0,0.0,Claude 3.6S
903,702,1605,qa,800,3,0.6,7.381501894506707,0,0.03,Claude 3.6S
102,294,396,reasoning,1500,1,0.35,5.98393628068719,0,0.08,Claude 3.6S
255,208,463,qa,3000,5,0.85,6.139884552226255,0,0.03,Claude 3.6S
8096,1629,9725,code,800,3,0.6,9.182557990963732,0,0.07,Gemini 3
3778,2265,6043,chat,800,2,0.475,8.70682132339263,0,0.0,Claude 3.6S
4285,1074,5359,qa,3000,1,0.35,8.586719254064848,0,0.03,Claude 3.6S
98,145,243,qa,200,5,0.85,5.497168225293201,1,0.03,Gemini 3
710,380,1090,writing,3000,4,0.725,6.994849985833071,0,0.04,Claude 3.6S
3113,2026,5139,writing,3000,2,0.475,8.54480835844921,0,0.04,Claude 3.6S
276,303,579,writing,6000,1,0.35,6.363028103540465,0,0.04,Claude 3.6S
405,130,535,chat,400,3,0.6,6.284134161070802,1,0.0,Claude 3.6S
1923,577,2500,code,400,1,0.35,7.824445930877618,1,0.07,Gemini 3
129,109,238,writing,400,2,0.475,5.47646355193151,1,0.04,Claude 3.6S
220,323,543,chat,800,2,0.475,6.298949246855942,0,0.0,Claude 3.6S
2120,1095,3215,chat,3000,2,0.475,8.075893630298857,0,0.0,Claude 3.6S
1045,587,1632,qa,6000,3,0.6,7.398174092970465,0,0.03,Claude 3.6S
203,328,531,writing,400,1,0.35,6.2766434893416445,1,0.04,Claude 3.6S
4791,2757,7548,reasoning,200,2,0.475,8.929170383139624,1,0.08,Gemini 3
1825,844,2669,reasoning,6000,5,0.85,7.889833751394295,0,0.08,Gemini 3
248,220,468,code,3000,4,0.725,6.150602768446279,0,0.07,Claude 3.6S
5674,2301,7975,qa,800,1,0.35,8.984192311641674,0,0.03,Claude 3.6S
388,260,648,writing,800,5,0.85,6.4754327167040895,0,0.04,Claude 3.6S
471,307,778,reasoning,1500,2,0.475,6.658011045870748,0,0.08,Claude 3.6S
206,234,440,chat,6000,1,0.35,6.089044875446846,0,0.0,Claude 3.6S
370,270,640,qa,6000,2,0.475,6.46302945692067,0,0.03,Claude 3.6S
166,85,251,writing,200,2,0.475,5.529429087511423,1,0.04,Gemini 3
458,341,799,chat,1500,1,0.35,6.684611727667927,0,0.0,Claude 3.6S
253,170,423,chat,3000,3,0.6,6.049733455231958,0,0.0,Claude 3.6S
77,272,349,qa,400,3,0.6,5.857933154483459,1,0.03,Claude 3.6S
263,229,492,chat,800,3,0.6,6.20050917404269,0,0.0,Claude 3.6S
7077,3000,10077,qa,1500,1,0.35,9.218110109240543,0,0.03,Claude 3.6S
892,289,1181,writing,3000,1,0.35,7.074963197966043,0,0.04,Claude 3.6S
421,313,734,qa,800,3,0.6,6.5998704992128365,0,0.03,Claude 3.6S
73,75,148,reasoning,800,1,0.35,5.003946305945459,0,0.08,Claude 3.6S
408,98,506,writing,3000,1,0.35,6.228511003591183,0,0.04,Claude 3.6S
264,140,404,chat,800,4,0.725,6.003887067106539,0,0.0,Claude 3.6S
3497,1637,5134,chat,3000,2,0.475,8.543835122362658,0,0.0,Claude 3.6S
297,214,511,code,6000,4,0.725,6.238324625039508,0,0.07,Claude 3.6S
1565,480,2045,chat,200,3,0.6,7.6236419465115715,1,0.0,Gemini 3
826,204,1030,writing,1500,3,0.6,6.938284484016959,0,0.04,Claude 3.6S
2323,794,3117,qa,1500,1,0.35,8.044947049617722,0,0.03,Claude 3.6S
1536,620,2156,code,3000,3,0.6,7.676473646389156,0,0.07,Claude 3.6S
2026,1153,3179,writing,800,4,0.725,8.064636475774222,0,0.04,Claude 3.6S
1292,576,1868,qa,200,4,0.725,7.533158807455562,1,0.03,Gemini 3
2416,1101,3517,writing,800,3,0.6,8.165647925297502,0,0.04,Claude 3.6S
2214,1211,3425,qa,800,3,0.6,8.139148678884064,0,0.03,Claude 3.6S
2306,1078,3384,chat,3000,3,0.6,8.127109185346375,0,0.0,Claude 3.6S
376,191,567,chat,6000,3,0.6,6.342121418721151,0,0.0,Claude 3.6S
1854,485,2339,writing,800,3,0.6,7.757906208351747,0,0.04,Claude 3.6S
31,168,199,qa,1500,2,0.475,5.298317366548036,0,0.03,Claude 3.6S
91,82,173,qa,1500,3,0.6,5.159055299214529,0,0.03,Claude 3.6S
238,200,438,code,1500,1,0.35,6.0844994130751715,0,0.07,Claude 3.6S
1863,632,2495,chat,800,4,0.725,7.822444729489318,0,0.0,Claude 3.6S
5164,2098,7262,reasoning,400,1,0.35,8.890548245606167,1,0.08,Gemini 3
1597,479,2076,chat,800,1,0.35,7.638679823876112,0,0.0,Claude 3.6S
103,273,376,reasoning,3000,1,0.35,5.932245187448011,0,0.08,Claude 3.6S
186,202,388,writing,1500,1,0.35,5.963579343618446,0,0.04,Claude 3.6S
1841,1270,3111,chat,200,1,0.35,8.043020885298281,1,0.0,Gemini 3
400,285,685,writing,3000,1,0.35,6.530877627725885,0,0.04,Claude 3.6S
7472,3000,10472,writing,1500,4,0.725,9.256555795773146,0,0.04,Claude 3.6S
51,106,157,chat,800,1,0.35,5.062595033026967,0,0.0,Claude 3.6S
229,235,464,qa,1500,1,0.35,6.142037405587356,0,0.03,Claude 3.6S
772,517,1289,chat,200,2,0.475,7.162397497355718,1,0.0,Gemini 3
295,250,545,chat,400,2,0.475,6.302618975744905,1,0.0,Claude 3.6S
5338,1526,6864,reasoning,800,3,0.6,8.834191318202071,0,0.08,Claude 3.6S
90,99,189,chat,1500,2,0.475,5.247024072160486,0,0.0,Claude 3.6S
374,419,793,chat,6000,2,0.475,6.677083461247135,0,0.0,Claude 3.6S
2194,919,3113,qa,800,1,0.35,8.043663352393944,0,0.03,Claude 3.6S
96,69,165,reasoning,1500,5,0.85,5.111987788356543,0,0.08,Gemini 3
447,326,773,writing,1500,2,0.475,6.651571873589727,0,0.04,Claude 3.6S
1445,738,2183,chat,800,1,0.35,7.688913336864795,0,0.0,Claude 3.6S
1444,815,2259,chat,800,2,0.475,7.723120092266331,0,0.0,Claude 3.6S
2165,753,2918,code,200,1,0.35,7.978996370854114,1,0.07,Gemini 3
1257,790,2047,code,6000,1,0.35,7.6246189861593985,0,0.07,Claude 3.6S
711,597,1308,reasoning,1500,1,0.35,7.177018765909899,0,0.08,Claude 3.6S
31,65,96,qa,1500,1,0.35,4.574710978503383,0,0.03,Claude 3.6S
2261,762,3023,chat,1500,2,0.475,8.014335737299424,0,0.0,Claude 3.6S
1323,519,1842,code,6000,5,0.85,7.519149957669823,0,0.07,Claude 3.6S
219,326,545,chat,800,2,0.475,6.302618975744905,0,0.0,Claude 3.6S
347,232,579,qa,400,2,0.475,6.363028103540465,1,0.03,Claude 3.6S
237,339,576,chat,400,2,0.475,6.357842266508099,1,0.0,Claude 3.6S
3338,879,4217,writing,400,1,0.35,8.34711636103872,1,0.04,Gemini 3
121,221,342,code,1500,1,0.35,5.8377304471659395,0,0.07,Claude 3.6S
1205,490,1695,qa,800,2,0.475,7.4360278163518485,0,0.03,Claude 3.6S
418,313,731,code,1500,2,0.475,6.595780513961311,0,0.07,Claude 3.6S
1979,925,2904,chat,1500,2,0.475,7.974188669286011,0,0.0,Claude 3.6S
1668,1005,2673,qa,1500,4,0.725,7.891330757661888,0,0.03,Claude 3.6S
116,181,297,writing,200,1,0.35,5.697093486505405,1,0.04,Gemini 3
265,216,481,qa,400,4,0.725,6.1779441140506,1,0.03,Claude 3.6S
2295,560,2855,writing,3000,1,0.35,7.957177323459475,0,0.04,Claude 3.6S
286,190,476,chat,3000,4,0.725,6.167516490888341,0,0.0,Claude 3.6S
472,315,787,code,800,2,0.475,6.669498089857879,0,0.07,Claude 3.6S
334,292,626,code,800,1,0.35,6.44094654063292,0,0.07,Claude 3.6S
25,143,168,writing,3000,5,0.85,5.1298987149230735,0,0.04,Claude 3.6S
167,163,330,qa,200,4,0.725,5.802118375377063,1,0.03,Gemini 3
2744,742,3486,chat,1500,3,0.6,8.156797046675651,0,0.0,Claude 3.6S
7533,2793,10326,code,400,2,0.475,9.242517103671403,1,0.07,Gemini 3
1685,1301,2986,code,800,3,0.6,8.00202481821611,0,0.07,Claude 3.6S
157,162,319,qa,1500,5,0.85,5.768320995793772,0,0.03,Claude 3.6S
1102,636,1738,reasoning,1500,3,0.6,7.461065514354283,0,0.08,Claude 3.6S
747,646,1393,writing,1500,2,0.475,7.239932591320469,0,0.04,Claude 3.6S
320,340,660,chat,1500,1,0.35,6.493753839851686,0,0.0,Claude 3.6S
99,164,263,chat,800,2,0.475,5.575949103146316,0,0.0,Claude 3.6S
121,300,421,chat,3000,3,0.6,6.045005314036011,0,0.0,Claude 3.6S
909,713,1622,code,1500,3,0.6,7.392031567514591,0,0.07,Claude 3.6S
214,345,559,chat,800,5,0.85,6.327936783729195,0,0.0,Claude 3.6S
246,119,365,qa,200,2,0.475,5.902633333401366,1,0.03,Gemini 3
434,441,875,code,3000,3,0.6,6.775366090936391,0,0.07,Claude 3.6S
131,165,296,code,1500,1,0.35,5.6937321388027,0,0.07,Claude 3.6S
5994,2939,8933,qa,800,4,0.725,9.097619501912064,0,0.03,Gemini 3
91,171,262,qa,1500,1,0.35,5.572154032177765,0,0.03,Claude 3.6S
130,99,229,chat,1500,2,0.475,5.438079308923196,0,0.0,Claude 3.6S
427,330,757,code,3000,3,0.6,6.630683385642372,0,0.07,Claude 3.6S
179,208,387,code,400,3,0.6,5.961005339623274,1,0.07,Claude 3.6S
679,404,1083,code,1500,2,0.475,6.988413181999591,0,0.07,Claude 3.6S
